,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
473,droplet,3m,21m,female,Spleen,nan,B cell,Lpcat2,-2.438328504562378,1.4148802620184142e-05,2.6104150947503513e-06,6.172592838993296e-05,2.403873935677538e-08
474,droplet,3m,21m,female,Lung,nan,B cell,Itm2c,2.436845064163208,1.4066978110349737e-05,7.616655057063326e-05,0.00016229164612013847,1.497695195229469e-06
475,droplet,3m,21m,female,Spleen,nan,B cell,A530032D15Rik,2.4347267150878906,2.2897056624060497e-05,0.00012379567488096654,0.00018694788741413504,9.318075590286698e-199
476,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Aspm,-2.4331703186035156,8.004920528037474e-05,1.4821759577898774e-05,0.00016058460460044444,2.3799137527864895e-20
477,droplet,3m,21m,female,Marrow,nan,promonocyte,Fosb,-2.432483673095703,9.983622294384986e-05,1.8494285541237332e-05,9.918558498611674e-05,2.852307431559243e-24
478,droplet,3m,21m,female,Spleen,nan,T cell,Cct6a,-2.431656837463379,4.9019497964764014e-05,9.085882993531413e-06,0.00011258698214078322,4.2576817979306495e-18
479,droplet,3m,21m,female,Mammary_Gland,nan,T cell,Ier5l,2.4297385215759277,5.480204436025815e-06,2.952711292891763e-05,9.549155947752297e-05,2.8200961137026154e-07
480,droplet,3m,21m,female,Spleen,nan,T cell,Pear1,2.425382614135742,6.40269672658178e-06,3.4393462556181476e-05,0.00010331768862670287,8.649415416586762e-07
481,droplet,3m,21m,female,Mammary_Gland,nan,stromal cell,Sap30,-2.424696683883667,2.5521872885292396e-05,4.75341812489205e-06,7.347620703512803e-05,8.48887640594531e-06
482,droplet,3m,21m,female,Marrow,nan,granulocyte,Gypa,-2.4227519035339355,0.0008141723810695112,0.00015184319636318833,0.0015055990079417825,2.189551875718607e-23
483,droplet,3m,21m,female,Spleen,nan,B cell,Ngfr,2.4179184436798096,2.348062480450608e-06,1.2548035556392279e-05,6.522690819110721e-05,6.927040519985549e-07
484,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Car8,2.413491725921631,6.38902020000387e-06,3.403829032322392e-05,7.315920811379328e-05,1.4146745152017987e-12
485,droplet,3m,21m,female,Marrow,nan,naive T cell,Trip11,-2.4099624156951904,2.8922580895596184e-05,5.442093424790073e-06,3.746553193195723e-05,3.458751080122289e-06
486,droplet,3m,21m,female,Marrow,nan,granulocyte,Gm12839,-2.409844398498535,5.6653996580280364e-05,1.066093045665184e-05,0.00017557176761329174,5.3978778664522465e-06
487,droplet,3m,21m,female,Spleen,nan,T cell,Tnfrsf1b,2.405411720275879,1.4735838703927584e-05,7.806852227076888e-05,0.0001809225359465927,9.8072309400979e-15
488,droplet,3m,21m,female,Mammary_Gland,nan,stromal cell,Akap2,-2.4031319618225098,8.488480671076104e-05,1.6047784811235033e-05,0.00021417673269752413,5.310315459541468e-10
489,droplet,3m,21m,female,Spleen,nan,T cell,2310001H17Rik,2.4023277759552,3.8965019484749064e-05,0.00020599069830495864,0.0003401841677259654,7.93746502268826e-33
490,droplet,3m,21m,female,Limb_Muscle,nan,B cell,Sell,-2.3978543281555176,0.00017658925207797438,3.350720362504944e-05,0.0002828545984812081,2.7051612957532616e-09
491,droplet,3m,21m,female,Marrow,nan,hematopoietic precursor cell,Fosb,-2.3968873023986816,0.00017945822037290782,3.407441545277834e-05,0.00020179532293695956,7.761153379980875e-24
492,droplet,3m,21m,female,Spleen,nan,B cell,S100a1,2.3950064182281494,2.4012399535422446e-06,1.2630031960725319e-05,5.78653380216565e-05,3.276487874056189e-08
493,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Egr1,2.393554925918579,6.876246334286407e-05,0.00036131273373030126,0.0005428058793768287,8.010966483683017e-34
494,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,St6galnac4,-2.3913516998291016,6.180445780046284e-05,1.1780159184127115e-05,0.00010369592200731859,3.4535054128279756e-14
495,droplet,3m,21m,female,Marrow,nan,granulocyte,1600020E01Rik,-2.3908259868621826,6.617890176130459e-05,1.2618542314157821e-05,0.00016229906759690493,2.1066390236929538e-11
496,droplet,3m,21m,female,Marrow,nan,monocyte,Klf6,-2.3876495361328125,0.0004571586905512959,8.736004383536056e-05,0.0003663173411041498,2.2915205401086652e-88
497,droplet,3m,21m,female,Marrow,nan,granulocyte,Bpgm,-2.3876242637634277,0.0008193317335098982,0.00015657169569749385,0.0015587758971378207,1.1732219168778694e-21
498,droplet,3m,21m,female,Marrow,nan,naive B cell,Klf6,-2.385619640350342,0.0010845643701031804,0.00020754497381858528,0.0008071751799434423,3.599375144026649e-11
499,droplet,3m,21m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Nr4a2,2.3839640617370605,7.661953532078769e-06,3.9993021346163005e-05,9.669707651482895e-05,3.252590061492851e-06
500,droplet,3m,21m,female,Marrow,nan,granulocyte,Pnpo,-2.3830158710479736,0.0001317318674409762,2.525407944631297e-05,0.0003014566609635949,4.2249192728988063e-14
501,droplet,3m,21m,female,Marrow,nan,monocyte,Lyst,-2.3787953853607178,8.477181836497039e-05,1.6299063645419665e-05,0.00011659600568236783,5.224789137764854e-25
502,droplet,3m,21m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Samd9l,-2.3782050609588623,8.879218512447551e-05,1.7079046301660128e-05,8.171002991730347e-05,2.936091981109237e-16
503,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,2310037I24Rik,-2.3734045028686523,4.1709587094374e-05,8.04951832833467e-06,6.282440881477669e-05,2.1360447817825999e-16
504,droplet,3m,21m,female,Spleen,nan,T cell,Trps1,2.3726449012756348,8.70339590619551e-06,4.507399717113003e-05,0.00013057509204372764,9.959941540066135e-08
505,droplet,3m,21m,female,Mammary_Gland,nan,endothelial cell,Csf3,-2.372392416000366,0.002055015414953232,0.0003968750825151801,0.00381841161288321,9.065183002369484e-06
506,droplet,3m,21m,female,Marrow,nan,proerythroblast,Igj,2.372018814086914,1.3913814655097667e-05,7.202695996966213e-05,0.00013041772763244808,9.711043063017854e-17
507,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Xrn1,-2.3701071739196777,2.3186770704342052e-05,4.485045792534947e-06,6.237807974684983e-05,5.289501346806074e-07
508,droplet,3m,21m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Ccnd2,2.369615077972412,7.69163580116583e-06,3.97506300942041e-05,9.986593795474619e-05,6.595471524027335e-06
509,droplet,3m,21m,female,Marrow,nan,granulocyte,Tspo2,-2.369580030441284,0.00010732134978752583,2.076688724628184e-05,0.0002480983966961503,3.0404678241158156e-13
510,droplet,3m,21m,female,Marrow,nan,granulocyte,Alas2,-2.3662455081939697,0.0014742949279025197,0.0002859390515368432,0.0025531176943331957,2.199292001531893e-26
511,droplet,3m,21m,female,Spleen,nan,T cell,Gm4759,-2.3609344959259033,4.429530963534489e-05,8.622746463515796e-06,0.00010756768460851163,2.3824744448570736e-15
512,droplet,3m,21m,female,Mammary_Gland,nan,B cell,Glipr1,2.3574483394622803,1.2624573173525278e-05,6.469628715422004e-05,0.0001907127007143572,2.2927400274958735e-06
513,droplet,3m,21m,female,Mammary_Gland,nan,stromal cell,Krtdap,2.356354236602783,1.423812318535056e-05,7.290983194252476e-05,0.0002855949860531837,2.0724064245260542e-08
514,droplet,3m,21m,female,Marrow,nan,monocyte,Cep350,-2.353611707687378,4.018619074486196e-05,7.862651727919001e-06,7.170085154939443e-05,1.8344052500745147e-12
515,droplet,3m,21m,female,Spleen,nan,T cell,Cxcr5,2.3503482341766357,1.133294699684484e-05,5.779206912848167e-05,0.00014370217104442418,9.825110857593857e-12
516,droplet,3m,21m,female,Mammary_Gland,nan,T cell,Cxcr3,2.3495426177978516,1.0970064977300353e-05,5.591032459051348e-05,0.0001473905867896974,9.160647754946154e-13
517,droplet,3m,21m,female,Spleen,nan,T cell,Timp2,2.3485214710235596,3.274178379797377e-05,0.0001667545730015263,0.00026290593086741865,2.2509312847507213e-35
518,droplet,3m,21m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Creb5,2.3477277755737305,2.9529501262004487e-05,0.00015031163638923317,0.00019233499187976122,1.93597053785835e-33
519,droplet,3m,21m,female,Marrow,nan,granulocyte,2010011I20Rik,-2.3453965187072754,7.446665404131636e-05,1.465301920688944e-05,0.0001798776793293655,1.9824582250271968e-11
520,droplet,3m,21m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Hook1,-2.344416379928589,3.522894621710293e-05,6.936812042113161e-06,8.062360575422645e-05,8.688553421170446e-08
521,droplet,3m,21m,female,Mammary_Gland,nan,stromal cell,Lhfpl2,-2.341403007507324,9.098539885599166e-05,1.795308526197914e-05,0.000211182443308644,5.574399448980356e-12
522,droplet,3m,21m,female,Lung,nan,"CD4-positive, alpha-beta T cell",Gm6251,-2.339280843734741,0.00024858518736436963,4.912262375000864e-05,0.0002690198889467865,1.1464772549908568e-08
523,droplet,3m,21m,female,Marrow,nan,naive B cell,Dusp1,-2.338904857635498,0.0007969907019287348,0.0001575334172230214,0.0005906402366235852,2.6935313737668773e-11
524,droplet,3m,21m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Hist1h1b,-2.3376386165618896,0.00018603095668368042,3.6803223338210955e-05,0.00020114255312364548,1.192949571406436e-11
525,droplet,3m,21m,female,Marrow,nan,granulocyte,Ppp1r15a,-2.3299779891967773,0.0001751384697854519,3.483279579086229e-05,0.00038089868030510843,2.2549447394252977e-15
526,droplet,3m,21m,female,Marrow,nan,granulocyte,Blvrb,-2.3265504837036133,0.0004442681383807212,8.856940257828683e-05,0.0008193533285520971,8.20046591315022e-23
527,droplet,3m,21m,female,Lung,nan,B cell,A530032D15Rik,2.3249425888061523,2.6507233997108415e-05,0.0001328134094364941,0.00019442918710410595,7.60853980546151e-13
528,droplet,3m,21m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Axl,2.3218789100646973,6.817112989665475e-06,3.408440534258261e-05,7.461443601641804e-05,1.1027239123009417e-07
529,droplet,3m,21m,female,Mammary_Gland,nan,stromal cell,Lag3,2.3207602500915527,4.964815161656588e-06,2.4803990527288988e-05,9.833738295128569e-05,1.2999177454344512e-06
530,droplet,3m,21m,female,Spleen,nan,T cell,Lef1,-2.318983554840088,0.00021332201140467077,4.275156607036479e-05,0.000272900506388396,3.973051826404427e-69
531,droplet,3m,21m,female,Marrow,nan,promonocyte,Hist2h2ac,-2.318471908569336,8.740117482375354e-05,1.7522161215310916e-05,0.00012156043521827087,7.632645404091234e-11
532,droplet,3m,21m,female,Spleen,nan,B cell,Myof,-2.3163185119628906,2.615412995510269e-05,5.251203674561111e-06,8.201903983717784e-05,4.866812571249487e-23
533,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Pgm2l1,-2.3044021129608154,3.870294676744379e-05,7.83519590186188e-06,9.725368727231398e-05,1.3925788557314755e-09
534,droplet,3m,21m,female,Mammary_Gland,nan,B cell,Txndc5,2.300854206085205,4.975822594133206e-05,0.0002451833861414343,0.0007405899232253432,2.1508757457409743e-06
535,droplet,3m,21m,female,Marrow,nan,granulocyte,Fech,-2.2991464138031006,0.0004360992170404643,8.860805974109098e-05,0.0007896850584074855,5.0376995860946256e-23
536,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Nr1d1,-2.298619508743286,4.6585391828557476e-05,9.46882846619701e-06,8.072540367720649e-05,6.963962378436299e-12
537,droplet,3m,21m,female,Mammary_Gland,nan,stromal cell,Retnla,2.298567533493042,4.427141902851872e-06,2.1780169845442288e-05,6.172488065203652e-05,8.194729992440715e-11
538,droplet,3m,21m,female,Spleen,nan,B cell,Gm13476,2.295379877090454,6.460140866693109e-06,3.171175194438547e-05,9.681453229859471e-05,1.917720812377396e-34
539,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Igj,2.2948129177093506,1.3756161024502944e-05,6.750015745637938e-05,0.0001328722428297624,2.1216169611784083e-22
540,droplet,3m,21m,female,Mammary_Gland,nan,B cell,Nfil3,2.2942519187927246,9.448918717680499e-06,4.634691140381619e-05,0.00012957424041815102,1.4030250137857064e-06
541,droplet,3m,21m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Hist1h2ae,-2.2930729389190674,0.00028178541106171906,5.7495624787406996e-05,0.00028685052529908717,1.7650639391591296e-13
542,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Helz,-2.2928996086120605,2.547507938288618e-05,5.19857030667481e-06,6.548440433107316e-05,6.594767514510774e-08
543,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Zfp608,-2.2913804054260254,2.373688403167762e-05,4.8489687287656125e-06,6.172278517624363e-05,1.8242322374089647e-07
544,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Dhx9,-2.28933048248291,6.990554538788274e-05,1.4300606380857062e-05,0.00010714930976973847,6.1535055066718875e-31
545,droplet,3m,21m,female,Marrow,nan,granulocyte,Ubac1,-2.2875380516052246,8.860272646415979e-05,1.8148028175346553e-05,0.00024836722877807915,1.1123600146088354e-07
546,droplet,3m,21m,female,Kidney,nan,kidney distal convoluted tubule epithelial cell,Figf,2.286179780960083,4.087709021405317e-05,0.00019938322657253593,0.0002570024225860834,2.5978164371257515e-06
547,droplet,3m,21m,female,Marrow,nan,monocyte,Utrn,-2.2847323417663574,3.190683128195815e-05,6.548029887198936e-06,7.148487929953262e-05,9.313573645483748e-07
548,droplet,3m,21m,female,Marrow,nan,granulocyte,Beta-s,-2.2842557430267334,0.18481449782848358,0.03794080391526222,0.308196097612381,2.030072024570286e-27
549,droplet,3m,21m,female,Marrow,nan,monocyte,Atf3,-2.2821731567382812,0.00014515238581225276,2.9841563446098007e-05,0.0001765406341291964,7.352189662074086e-33
550,droplet,3m,21m,female,Marrow,nan,promonocyte,Klf6,-2.280792713165283,0.0003183817898388952,6.551808473886922e-05,0.00025368391652591527,9.693414683337517e-43
551,droplet,3m,21m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Ptn,-2.27987003326416,0.00022940240160096437,4.723769598058425e-05,0.0005134657840244472,1.1104755608401702e-07
552,droplet,3m,21m,female,Marrow,nan,granulocyte,Gch1,-2.2781858444213867,0.00011676422582240775,2.4071741790976375e-05,0.00033314182655885816,2.1727212366517967e-07
553,droplet,3m,21m,female,Spleen,nan,T cell,Cd8a,-2.275690793991089,0.00031225549173541367,6.448502972489223e-05,0.00045505352318286896,9.502525845912444e-47
554,droplet,3m,21m,female,Spleen,nan,T cell,Tox,2.2747881412506104,3.91575122193899e-05,0.00018949361401610076,0.00028995570028200746,6.350764726943942e-36
555,droplet,3m,21m,female,Marrow,nan,promonocyte,AI607873,-2.2708516120910645,7.713506056461483e-05,1.5982963304850273e-05,0.00012061262532370165,2.8747248922369737e-08
556,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Uchl4,-2.264427661895752,4.312680539442226e-05,8.976076969702262e-06,6.814557855250314e-05,2.8336616070225016e-13
557,droplet,3m,21m,female,Lung,nan,non-classical monocyte,Gm12657,-2.261953353881836,0.00011197250569239259,2.3345090085058473e-05,0.00015150097897276282,2.722939839286961e-06
558,droplet,3m,21m,female,Spleen,nan,B cell,Ms4a4b,2.261904239654541,6.395748187060235e-06,3.067555735469796e-05,0.00010583476978354156,2.065854210818508e-27
559,droplet,3m,21m,female,Spleen,nan,B cell,Cr2,-2.261136531829834,0.0003988729149568826,8.320790948346257e-05,0.00042927858885377645,1.3283213871706395e-287
560,droplet,3m,21m,female,Spleen,nan,B cell,A430084P05Rik,2.258197784423828,2.7184005375602283e-05,0.00013004650827497244,0.00022840623569209129,6.0169932951475065e-142
561,droplet,3m,21m,female,Spleen,nan,T cell,Ugcg,-2.2561230659484863,6.025372204021551e-05,1.2613138096639886e-05,0.00012988667003810406,1.1223371817443876e-20
562,droplet,3m,21m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Txnip,2.2559261322021484,3.127546369796619e-05,0.00014938438835088164,0.00023400232021231204,3.551532663626954e-36
563,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Nrg1,-2.2553930282592773,4.8732665163697675e-05,1.0206555089098401e-05,8.702212653588504e-05,5.5015253684803314e-11
564,droplet,3m,21m,female,Mammary_Gland,nan,macrophage,Gpx3,2.252265691757202,2.580094587756321e-05,0.00012292357860133052,0.0002101878635585308,6.686690449355003e-06
565,droplet,3m,21m,female,Spleen,nan,B cell,Hsd11b1,2.2488515377044678,9.659252100391313e-06,4.591085235006176e-05,0.00012826411693822592,3.7927777768103376e-46
566,droplet,3m,21m,female,Spleen,nan,B cell,Elk4,-2.2479870319366455,1.4414692486752756e-05,3.0345461254910333e-06,6.284723349381238e-05,1.4224557683038683e-07
567,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Ly6a,2.247852087020874,5.913972563575953e-05,0.0002808990248013288,0.0008015258354134858,4.4876945383669785e-10
568,droplet,3m,21m,female,Mammary_Gland,nan,T cell,Camk2n1,2.2445006370544434,1.1718939276761375e-05,5.5532898841192946e-05,0.00013792033132631332,5.598816617859824e-14
569,droplet,3m,21m,female,Spleen,nan,T cell,Capg,2.243647336959839,7.55930959712714e-05,0.00035800348268821836,0.0005121814319863915,1.436063086811768e-41
570,droplet,3m,21m,female,Marrow,nan,granulocyte,Hmbs,-2.24279522895813,0.0004420068289618939,9.338569361716509e-05,0.0009310800232924521,8.162751264482028e-16
571,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Pola1,-2.2396819591522217,4.622914275387302e-05,9.788233910512645e-06,9.357847739011049e-05,2.883413254910587e-16
572,droplet,3m,21m,female,Marrow,nan,granulocyte,Snca,-2.238943338394165,0.0007931128493510187,0.00016801415767986327,0.0013943042140454054,1.0973685964797615e-23
573,droplet,3m,21m,female,Spleen,nan,B cell,Ctse,2.2385470867156982,3.2127456961461576e-06,1.516164411441423e-05,6.191126158228144e-05,4.4844805046579314e-11
574,droplet,3m,21m,female,Spleen,nan,T cell,Setx,-2.2368931770324707,0.00010634030331857502,2.255931576655712e-05,0.00017501655383966863,1.4493929363333325e-38
575,droplet,3m,21m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Cited1,-2.2361721992492676,0.0003457690472714603,7.33890337869525e-05,0.000729853636585176,2.6080994525484226e-09
576,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Yars,-2.2348358631134033,5.9555295592872426e-05,1.2652249097300228e-05,8.139083365676925e-05,3.29453627768745e-20
577,droplet,3m,21m,female,Spleen,nan,B cell,Pltp,2.2346556186676025,8.652838005218655e-06,4.072461524629034e-05,0.00012332039477769285,3.524233039774855e-38
578,droplet,3m,21m,female,Marrow,nan,granulocyte,Mgst3,-2.233523368835449,9.546845103614032e-05,2.0300294636399485e-05,0.0002738420735113323,5.931017636270274e-07
579,droplet,3m,21m,female,Lung,nan,non-classical monocyte,Gm6251,-2.2325544357299805,0.00010017993918154389,2.1316451238817535e-05,0.0001298335409956053,1.081832415034036e-06
580,droplet,3m,21m,female,Lung,nan,"CD4-positive, alpha-beta T cell",Gm6654,-2.2291316986083984,0.00019573952886275947,4.174870628048666e-05,0.00021898945851717144,9.289515080676664e-07
581,droplet,3m,21m,female,Spleen,nan,B cell,Racgap1,2.228363037109375,4.952880317432573e-06,2.320929525012616e-05,7.698029367020354e-05,8.798619707771855e-23
582,droplet,3m,21m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Inmt,-2.2268917560577393,0.00025096474564634264,5.3610703616868705e-05,0.00032603356521576643,4.8067700755965904e-32
583,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Fli1,2.223241090774536,5.511482868314488e-06,2.5735389499459416e-05,6.830583879491314e-05,5.75184911327509e-06
584,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Top2b,-2.221144199371338,0.00015107922081369907,3.2402142096543685e-05,0.00018618389731273055,2.7283116395903825e-52
585,droplet,3m,21m,female,Marrow,nan,granulocyte,2810453I06Rik,-2.221126079559326,0.00017213491082657129,3.691844176501036e-05,0.00034845308982767165,3.814304912304818e-17
586,droplet,3m,21m,female,Spleen,nan,B cell,Dennd2d,-2.2199630737304688,1.3067529835097957e-05,2.804903260766878e-06,5.6882410717662424e-05,9.97140871888574e-07
587,droplet,3m,21m,female,Kidney,nan,epithelial cell of proximal tubule,Tmbim6,2.2198750972747803,0.00030456262174993753,0.0014188142959028482,0.0009220653446391225,1.8298090698324857e-12
588,droplet,3m,21m,female,Mammary_Gland,nan,T cell,S100a4,2.218587875366211,0.00020533337374217808,0.0009556988370604813,0.0014889599988237023,1.9807002881087912e-42
589,droplet,3m,21m,female,Spleen,nan,B cell,Myo1f,2.2151975631713867,5.31659406988183e-06,2.4687349650776014e-05,8.522991265635937e-05,7.391809862009793e-23
590,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Gfra1,-2.2151224613189697,4.657248791772872e-05,1.0030234079749789e-05,0.00012305538984946907,4.085103628535152e-08
591,droplet,3m,21m,female,Spleen,nan,T cell,Apoe,2.2132933139801025,2.3678658180870116e-05,0.00010980568185914308,0.0003070630773436278,3.667994209234108e-08
592,droplet,3m,21m,female,Kidney,nan,epithelial cell of proximal tubule,B2m,2.2131407260894775,0.00015967742365319282,0.0007403980125673115,0.0005296902381815016,1.211810622171093e-08
593,droplet,3m,21m,female,Kidney,nan,epithelial cell of proximal tubule,Cyba,2.2095346450805664,0.00030550570227205753,0.0014130434719845653,0.0009091912652365863,1.235230571139535e-14
594,droplet,3m,21m,female,Marrow,nan,granulocyte,Bola3,-2.206841230392456,7.99319168436341e-05,1.731389420456253e-05,0.00019007213995791972,2.3655405426281272e-11
595,droplet,3m,21m,female,Mammary_Gland,nan,T cell,Zrsr1,2.2068405151367188,6.187618510011816e-06,2.8565957109094597e-05,9.021912410389632e-05,9.8620761967264e-07
596,droplet,3m,21m,female,Spleen,nan,T cell,Tmem108,-2.2055935859680176,4.277522748452611e-05,9.273473551729694e-06,0.00010834915156010538,2.0751945136717485e-12
597,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Plekhg3,-2.1964914798736572,3.8963655242696404e-05,8.500604963046499e-06,6.528694211738184e-05,1.8377284635085824e-11
598,droplet,3m,21m,female,Mammary_Gland,nan,T cell,Fosb,2.1962382793426514,3.542237027431838e-05,0.0001623346470296383,0.0003410030622035265,9.884664121542802e-23
599,droplet,3m,21m,female,Mammary_Gland,nan,basal cell,Plscr1,2.1940951347351074,2.6033809263026342e-05,0.00011913137859664857,0.00019861111650243402,3.3512490994836895e-25
600,droplet,3m,21m,female,Lung,nan,classical monocyte,Gm6251,-2.1937551498413086,0.00013566535199061036,2.9653967430931516e-05,0.0001312962849624455,8.811415006630615e-11
601,droplet,3m,21m,female,Marrow,nan,granulocyte,A130040M12Rik,-2.192561149597168,4.156955037615262e-05,9.093866538023576e-06,0.00010780227603390813,1.1181086515072578e-08
602,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Pcm1,-2.1924736499786377,7.789118535583839e-05,1.7040720194927417e-05,0.00011573605297598988,6.444682482489804e-32
603,droplet,3m,21m,female,Spleen,nan,B cell,Epcam,-2.1923115253448486,1.5776271538925357e-05,3.45185685546312e-06,6.728719745296985e-05,1.5597601621886276e-08
604,droplet,3m,21m,female,Mammary_Gland,nan,T cell,Ccl5,2.1917598247528076,0.0017467262223362923,0.007980135269463062,0.013983902521431446,3.3083311824891983e-31
605,droplet,3m,21m,female,Spleen,nan,T cell,Grn,2.1911845207214355,8.823752068565227e-06,4.029634146718308e-05,0.000104352759080939,1.2239762420839328e-08
606,droplet,3m,21m,female,Spleen,nan,T cell,Pglyrp1,2.185742139816284,4.445943341124803e-05,0.0002022729895543307,0.00034482943010516465,2.540456114022001e-28
607,droplet,3m,21m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Cish,2.1855852603912354,7.4513923209451605e-06,3.389722769497894e-05,7.021576311672106e-05,2.3216169825657516e-13
608,droplet,3m,21m,female,Spleen,nan,T cell,A430093F15Rik,2.1836423873901367,1.691907709755469e-05,7.686321623623371e-05,0.0001702743611531332,2.918166363923909e-14
609,droplet,3m,21m,female,Mammary_Gland,nan,T cell,Bhlhe40,2.181774616241455,4.00654535042122e-05,0.00018178147729486227,0.00031747197499498725,6.831079924866475e-32
610,droplet,3m,21m,female,Spleen,nan,B cell,Cib2,2.18162202835083,2.9791267479595263e-06,1.3515208593162242e-05,5.8357847592560574e-05,1.8768344255646872e-08
611,droplet,3m,21m,female,Spleen,nan,B cell,Lysmd2,2.181565523147583,8.105526831059251e-06,3.677036875160411e-05,9.629503620089963e-05,1.1123016829915301e-44
612,droplet,3m,21m,female,Marrow,nan,granulocyte,Pla2g16,-2.1794185638427734,0.00012760015670210123,2.8169608413008973e-05,0.00026226945919916034,3.520136295125701e-16
613,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Lat2,2.1788365840911865,1.6420210158685222e-05,7.43487908039242e-05,0.00019044236978515983,7.351040054372427e-12
614,droplet,3m,21m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Tmsb4x,2.1760413646698,5.116427200846374e-05,0.00023121740377973765,0.00019237369997426867,3.597630550485943e-92
615,droplet,3m,21m,female,Spleen,nan,T cell,Serpinb6a,2.174912452697754,1.5038351193652488e-05,6.790693441871554e-05,0.00015536253340542316,4.1581594000541443e-13
616,droplet,3m,21m,female,Lung,nan,classical monocyte,Gm5506,-2.170651435852051,0.00012449528730940074,2.7651689379126765e-05,0.00013533253513742238,1.2736862316209152e-07
617,droplet,3m,21m,female,Spleen,nan,T cell,Cst7,2.170010566711426,6.104056228650734e-05,0.0002746988320723176,0.0004231131460983306,1.9928492153941733e-35
618,droplet,3m,21m,female,Marrow,nan,granulocyte,Glrx5,-2.1675610542297363,0.0002863011904992163,6.372682400979102e-05,0.0005290550761856139,2.7291757402121095e-21
619,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Atad5,-2.1654932498931885,3.517461664159782e-05,7.840629223210271e-06,7.552294846391305e-05,6.044078719842968e-13
620,droplet,3m,21m,female,Spleen,nan,B cell,Stom,2.165208101272583,3.288522293587448e-06,1.4750048649148084e-05,6.315590144367889e-05,5.895683449665362e-10
621,droplet,3m,21m,female,Marrow,nan,granulocytopoietic cell,Cep350,-2.1643121242523193,3.0975090339779854e-05,6.910184765729355e-06,6.936166028026491e-05,7.374729155776407e-11
622,droplet,3m,21m,female,Spleen,nan,B cell,Bmp2k,-2.163564682006836,4.664014340960421e-05,1.0410270078864414e-05,0.00011143119627377018,1.671250069531631e-45
623,droplet,3m,21m,female,Marrow,nan,promonocyte,Dhx9,-2.1621830463409424,6.015817780280486e-05,1.3440416296361946e-05,6.970476533751935e-05,2.4316743473756577e-15
624,droplet,3m,21m,female,Spleen,nan,T cell,Odc1,2.161088705062866,3.234463292756118e-05,0.0001446620881324634,0.00028993000159971416,2.620332817593211e-19
625,droplet,3m,21m,female,Marrow,nan,precursor B cell,Ppp1r15a,-2.1606171131134033,0.00013789879449177533,3.084252603002824e-05,0.00018143991474062204,1.4708944559672208e-09
626,droplet,3m,21m,female,Marrow,nan,granulocyte,Chac2,-2.1602797508239746,8.572176739107817e-05,1.9177061403752305e-05,0.00021987482614349574,2.086789311186645e-09
627,droplet,3m,21m,female,Spleen,nan,B cell,Slamf9,2.1595726013183594,3.124755266981083e-06,1.396086281602038e-05,6.424942694138736e-05,7.513399834353747e-08
628,droplet,3m,21m,female,Marrow,nan,granulocyte,Mcart1,-2.1585018634796143,0.0001004974837996997,2.251030491606798e-05,0.00021053144882898778,8.62364714345917e-16
